"region","cohort","median","iqr","mean","sd"
"northern africa and western asia","1998",0.946098372136355,0.0267502266133294,0.941240543805037,0.0214001641936911
"northern africa and western asia","1999",0.947556130643474,0.0252507036841898,0.94166198255134,0.021293584793132
"oceania (excluding australia and new zealand)","1950",0.888949813533867,0.0200877636310546,0.88320180687548,0.0287426709948248
"oceania (excluding australia and new zealand)","1951",0.892513705730397,0.022520290831425,0.885418124329423,0.0284023539324743
"oceania (excluding australia and new zealand)","1952",0.894262993053434,0.0232310266252485,0.887988062758216,0.0290391033573157
"oceania (excluding australia and new zealand)","1953",0.896033324812916,0.0257365097823947,0.889377960484449,0.0287956564613109
"oceania (excluding australia and new zealand)","1954",0.899276354131932,0.0279509043462376,0.89141475618385,0.0294155690744742
"oceania (excluding australia and new zealand)","1955",0.902410418580467,0.0320660306513277,0.893172996487793,0.0291062726882722
"oceania (excluding australia and new zealand)","1956",0.906688884360965,0.0331607429068481,0.895141999007703,0.0297227648122951
"oceania (excluding australia and new zealand)","1957",0.909434417162379,0.0338317630239338,0.896789033939388,0.030039394499893
"oceania (excluding australia and new zealand)","1958",0.911962368605059,0.0333506808082847,0.898564339285199,0.0298271755840374
"oceania (excluding australia and new zealand)","1959",0.91570191448985,0.0380529453195877,0.900142060199592,0.0304477319573172
"oceania (excluding australia and new zealand)","1960",0.91778784429657,0.0371571060809641,0.901581298991612,0.0300514400782589
"oceania (excluding australia and new zealand)","1961",0.92113334873217,0.0379544307172295,0.9031279085547,0.0304235697365623
"oceania (excluding australia and new zealand)","1962",0.922736701709571,0.0374515969677904,0.904348037507715,0.0302630720213231
"oceania (excluding australia and new zealand)","1963",0.924021475554545,0.0396010628518487,0.905134146458029,0.0302344984704106
"oceania (excluding australia and new zealand)","1964",0.922659483638624,0.041487400380584,0.906301234088627,0.0307639637404492
"oceania (excluding australia and new zealand)","1965",0.92375439779058,0.0392926925661984,0.907158484292118,0.0295629987044365
"oceania (excluding australia and new zealand)","1966",0.92140392508443,0.03987842862998,0.90851221676937,0.0300214280892783
"oceania (excluding australia and new zealand)","1967",0.922470990006657,0.0404675687136786,0.909440946948161,0.0299330275108354
"oceania (excluding australia and new zealand)","1968",0.919886776861467,0.0395117355857137,0.909580029031982,0.0290978651411085
"oceania (excluding australia and new zealand)","1969",0.920866131916997,0.0388615759345508,0.910708053091887,0.0290061699725638
"oceania (excluding australia and new zealand)","1970",0.921778160099075,0.0400154678481888,0.911343205019687,0.0284653077264044
"oceania (excluding australia and new zealand)","1971",0.918858152321064,0.0406043526653257,0.91119869352651,0.0285155550574025
"oceania (excluding australia and new zealand)","1972",0.919677002493744,0.0411224939154695,0.912148632789999,0.0278591041310599
"oceania (excluding australia and new zealand)","1973",0.920460936941648,0.0399224015396024,0.913501507278304,0.0273708935953959
"oceania (excluding australia and new zealand)","1974",0.917258288225111,0.0392881974424439,0.912621162188808,0.0269641576986302
"oceania (excluding australia and new zealand)","1975",0.918021977280817,0.0411753699692636,0.913771843807896,0.0270184711181103
"oceania (excluding australia and new zealand)","1976",0.918769354785226,0.0386433080207339,0.913704581938341,0.0261016027312565
"oceania (excluding australia and new zealand)","1977",0.919501487004976,0.0368728067748538,0.91487919312852,0.025472275802703
"oceania (excluding australia and new zealand)","1978",0.916102652842069,0.0378706954681798,0.914853045079228,0.0247594451326492
"oceania (excluding australia and new zealand)","1979",0.916846364020042,0.0375923531876723,0.914286649609505,0.0245668373201888
"oceania (excluding australia and new zealand)","1980",0.917589962241555,0.0370797570990387,0.915441796475372,0.0242779737319067
"oceania (excluding australia and new zealand)","1981",0.91834216771615,0.0329669818106195,0.916243131640615,0.0233521648714723
"oceania (excluding australia and new zealand)","1982",0.919113256894193,0.0325128667491194,0.916539441551804,0.0226125469005499
"oceania (excluding australia and new zealand)","1983",0.915688349135845,0.0323063532596661,0.916257545161979,0.0227375114588849
"oceania (excluding australia and new zealand)","1984",0.916560976946427,0.0318662544836532,0.917138981277475,0.0227744045209653
"oceania (excluding australia and new zealand)","1985",0.917468736002308,0.0297382929813406,0.918270154880989,0.0222049758882191
"oceania (excluding australia and new zealand)","1986",0.918412271153005,0.0308312742308141,0.918576074990569,0.022036078281151
"oceania (excluding australia and new zealand)","1987",0.919390574688992,0.0284976901296936,0.918718208160678,0.0212665046864627
"oceania (excluding australia and new zealand)","1988",0.917093485910676,0.0310006777921391,0.9193502765301,0.0214008749564035
"oceania (excluding australia and new zealand)","1989",0.918805314111375,0.0292979717855325,0.920174962992949,0.0213066849994408
"oceania (excluding australia and new zealand)","1990",0.9204568062825,0.0310115493855376,0.920648821234259,0.0213903213263288
"oceania (excluding australia and new zealand)","1991",0.921889793044475,0.0310641014147952,0.922053103524599,0.0210474204138604
"oceania (excluding australia and new zealand)","1992",0.922975646177434,0.0314302876896796,0.921761380037754,0.0204772102612766
"oceania (excluding australia and new zealand)","1993",0.922194916893037,0.0296479432124559,0.922569665893196,0.0198795937268356
"oceania (excluding australia and new zealand)","1994",0.923659906484078,0.0312639086575195,0.923208156175656,0.0197473592440383
"oceania (excluding australia and new zealand)","1995",0.925074270107924,0.0315638981548838,0.924036266717148,0.0202331841908356
"oceania (excluding australia and new zealand)","1996",0.923805613811564,0.0294099632858331,0.924701429475496,0.0195370132882727
"oceania (excluding australia and new zealand)","1997",0.925036432936558,0.0292376785073759,0.925640983690214,0.0198053854030828
"oceania (excluding australia and new zealand)","1998",0.926264347429646,0.0269746474754848,0.925786524019627,0.0188180771585504
"oceania (excluding australia and new zealand)","1999",0.927330916523972,0.0301072524043962,0.926229101247011,0.0189708240521158
"sub-saharan africa","1950",0.756319258654736,0.0801895358455643,0.767408261886492,0.0619304119191566
"sub-saharan africa","1951",0.7565591026263,0.0828924459806205,0.767615878062423,0.0627710846040309
"sub-saharan africa","1952",0.75576606758501,0.0782158583326562,0.768565962334468,0.0626941191460431
"sub-saharan africa","1953",0.759346668292553,0.0771656071932878,0.769947559219545,0.0629554196639822
"sub-saharan africa","1954",0.758198294409856,0.0756136693463659,0.770803567925762,0.06367548715307
"sub-saharan africa","1955",0.761200871320967,0.077197351244732,0.771754106504195,0.0638356015311619
"sub-saharan africa","1956",0.765411871293158,0.0802988693871989,0.773337434086006,0.0638580313707636
"sub-saharan africa","1957",0.766629861437063,0.0802316859012534,0.774681042375437,0.0645747531101929
"sub-saharan africa","1958",0.770377105071097,0.0780562732287758,0.776827297370239,0.0642145471146013
"sub-saharan africa","1959",0.771158176065067,0.0846994385325476,0.778104209905622,0.0643317077406505
"sub-saharan africa","1960",0.772623527212047,0.0835848201649965,0.780090930461626,0.0648473537666592
"sub-saharan africa","1961",0.775492781812173,0.0852168288458727,0.782530385229147,0.0642138097703579
"sub-saharan africa","1962",0.777220047384795,0.087122874085262,0.784335158727276,0.064162063285162
"sub-saharan africa","1963",0.779762767874488,0.0890846265984323,0.78645538760823,0.0636284411212724
"sub-saharan africa","1964",0.782843889415828,0.0887159779973536,0.789032801365528,0.0628674699649945
"sub-saharan africa","1965",0.783303623566027,0.0882864617045482,0.791487064462681,0.0626194507887554
"sub-saharan africa","1966",0.786164608481173,0.0880309796877993,0.793954691809276,0.0618718352092101
"sub-saharan africa","1967",0.787402901410451,0.0855342130769956,0.7968207050767,0.0605967620545284
"sub-saharan africa","1968",0.787417565928298,0.0836773813097467,0.799490281375307,0.0588721867005741
"sub-saharan africa","1969",0.791290122198443,0.0820522234366859,0.802484718651252,0.0574834935438728
"sub-saharan africa","1970",0.794583085931101,0.0815786893348509,0.80533282341374,0.0556969500830522
"sub-saharan africa","1971",0.800201851964052,0.0745044992098656,0.808979382843533,0.0537314626682114
"sub-saharan africa","1972",0.803617032043883,0.0699143971017002,0.811809297718994,0.0518976741378829
"sub-saharan africa","1973",0.809268138602904,0.0689075812852559,0.815242782684727,0.0497419889381558
"sub-saharan africa","1974",0.814349345296963,0.066584677723636,0.818740436630894,0.0478820883542348
"sub-saharan africa","1975",0.815626115383068,0.0647952729724237,0.821848673485488,0.0464777145160909
"sub-saharan africa","1976",0.823084449048028,0.0616484745891515,0.825706003153087,0.0450245220310695
"sub-saharan africa","1977",0.827608717020712,0.0579675646541412,0.82942213810343,0.0438127078584402
"sub-saharan africa","1978",0.832255330636788,0.0530957394370158,0.832728570411124,0.0424151229274684
"sub-saharan africa","1979",0.837492969025184,0.0536090700861893,0.836331864894243,0.0417511161131772
"sub-saharan africa","1980",0.840278144902677,0.0504058113401633,0.83994783452198,0.0410057151230063
"sub-saharan africa","1981",0.844959149944117,0.048123238981997,0.843353170883236,0.0396693006915794
"sub-saharan africa","1982",0.850959796130294,0.0496686374254298,0.847121168132658,0.0392638332435319
"sub-saharan africa","1983",0.85530679322526,0.0480676092413121,0.850435980898806,0.0387858825806553
"sub-saharan africa","1984",0.858200384977725,0.0478562823868078,0.854056958848686,0.0379117194196759
"sub-saharan africa","1985",0.862529035439288,0.0497730885970948,0.857147621426094,0.0374072996303281
"sub-saharan africa","1986",0.866835754049477,0.0496837959791205,0.860807601720735,0.036717539408017
"sub-saharan africa","1987",0.870233872529817,0.0481165880049457,0.864017752088414,0.0358827419099579
"sub-saharan africa","1988",0.873609134598138,0.0483334869080166,0.866796374961174,0.0355270289303546
"sub-saharan africa","1989",0.874717873807501,0.0480263280082434,0.869512031250582,0.0350069967572583
"sub-saharan africa","1990",0.876519897239438,0.0466643396737999,0.871965370396286,0.0339787519888702
"sub-saharan africa","1991",0.879679278185172,0.0444660999918012,0.874521434402837,0.0331890060134456
"sub-saharan africa","1992",0.882445648699212,0.0420619059208523,0.876888365411349,0.0325453164855879
"sub-saharan africa","1993",0.88374158406455,0.0407866766619231,0.878719855200769,0.0315809171888198
"sub-saharan africa","1994",0.886226705092822,0.0378970496584439,0.880522859319447,0.03081906736475
"sub-saharan africa","1995",0.88672614987027,0.0368720979050415,0.88195722113212,0.0299878149529272
"sub-saharan africa","1996",0.88873961863568,0.0346002446198608,0.883478485868711,0.0297088181538417
"sub-saharan africa","1997",0.890005815231999,0.0349445874326219,0.88482625497867,0.029217696753012
"sub-saharan africa","1998",0.890949542735821,0.0338043763530734,0.885932396318702,0.0287871448725169
"sub-saharan africa","1999",0.891178517626282,0.032740705134072,0.886821147694492,0.0282520520030192
